country,year,fertility,gdp,unemployment,education,labor_force,urbanization,region,infant_mortality
BRN,2016,1.915,26663.2972950602,8.537,93.33837890625,57.411,74.8816070556641,Otro,8.6
BRN,2017,1.881,28024.3824580252,9.316,91.7844619750977,57.458,74.8476440654983,Otro,8.6
BRN,2018,1.848,30988.1190267227,8.7,92.0042572021484,57.72,74.8172471714305,Otro,8.6
BRN,2019,1.819,30426.5730656528,6.6,91.2721405029297,55.057,74.7923311783673,Otro,8.5
BRN,2020,1.796,26834.3592233943,7.409,89.4443214522913,54.472,74.7748108912151,Otro,8.5
BRN,2021,1.778,31006.9636289785,4.905,91.2275165667403,54.791,74.7667316936175,Otro,8.4
BRN,2022,1.764,36632.9280952155,5.191,91.5901157449936,53.7,74.7772642014221,Otro,8.3
BRN,2023,1.747,32890.5491812019,5.296,93.2725572697522,54.827,74.8199193881365,Otro,8.2
BTN,2000,3.378,771.924911410619,1.655,27.6800708770752,59.314,27.5915239884015,Otro,60.1
BTN,2001,3.188,812.238210772056,1.9,31.5314197540283,60.142,28.282501830034,Otro,56.7
BTN,2002,3.012,895.799489930972,1.854,,61.032,28.9630875013322,Otro,53.5
BTN,2003,2.865,1022.38240311018,1.8,,61.96,29.6328608739429,Otro,50.3
BTN,2004,2.781,1130.35934606796,2.49,,62.923,30.2914018195132,Otro,47.2
BTN,2005,2.726,1299.94938578359,3.1,42.8833503723145,63.749,30.9379917831613,Otro,44.1
BTN,2006,2.66,1405.6071618158,3.13,45.8921585083008,64.326,31.5664945864425,Otro,41.2
BTN,2007,2.589,1850.41570433398,3.7,50.2554206848145,64.807,32.1738216649326,Otro,38.4
BTN,2008,2.481,1919.59774896395,3.848,54.2678604125977,65.254,32.76371954591,Otro,35.9
BTN,2009,2.364,1918.39599211093,3.96,61.660530090332,65.615,33.3396804958817,Otro,33.6
BTN,2010,2.252,2435.5798056672,3.32,67.4368286132812,63.319,33.9051967813552,Otro,31.4
BTN,2011,2.155,2787.97967608562,3.23,72.9664916992188,62.328,34.4637606688377,Otro,29.5
BTN,2012,2.068,2751.2128864294,2.05,79.2052764892578,63.073,35.0188644248365,Otro,27.9
BTN,2013,2.0,2679.95217201538,2.87,84.4945220947266,58.19,35.5740003158589,Otro,26.5
BTN,2014,1.923,2849.49998647303,2.63,92.2578125,53.93,36.1326606084122,Otro,25.4
BTN,2015,1.835,2954.04081911097,2.45,92.4895401000977,54.976,36.6983375690037,Otro,24.4
BTN,2016,1.738,3152.30905106786,2.707,93.3539505004883,54.892,37.2745234641407,Otro,23.4
BTN,2017,1.621,3435.28804735662,3.027,93.6836013793945,54.815,37.8645544995016,Otro,22.6
BTN,2018,1.517,3400.20417245342,3.35,94.7654841059746,54.743,38.4661892776975,Otro,21.8
BTN,2019,1.448,3576.87987100503,2.72,97.6848520202403,60.631,39.0746823405146,Otro,21.1
BTN,2020,1.502,3191.66906999331,5.03,97.5008417517849,63.002,39.6888839873439,Otro,20.3
BTN,2021,1.488,3570.61257980872,4.803,100.878047817838,64.902,40.3075199874379,Otro,19.8
BTN,2022,1.478,3711.32767981591,5.947,98.562791614893,52.51,40.9365143617581,Otro,19.1
BTN,2023,1.462,3831.32535494609,3.126,94.91450020137,56.618,41.7352457989939,Otro,18.5
BWA,2000,3.294,3450.81180622992,15.88,77.4799728393555,49.511,53.2047727398794,África Subsahariana,42.5
BWA,2001,3.248,3206.07123689853,18.54,76.1001892089844,50.088,54.0489894446035,África Subsahariana,42.3
BWA,2002,3.175,3117.25087183011,21.277,77.1014633178711,50.663,55.0142988603802,África Subsahariana,42.4
BWA,2003,3.106,4230.12326909926,23.8,77.884407043457,51.259,56.0979233496432,África Subsahariana,43.3
BWA,2004,3.063,4956.69287735214,21.755,79.5718383789062,51.905,57.2582489329358,África Subsahariana,44.5
BWA,2005,3.082,5391.07076619634,19.852,80.3644027709961,52.584,58.4535554684584,África Subsahariana,43.0
BWA,2006,3.114,5291.58379144849,17.782,83.5707702636719,53.282,59.6421228144112,África Subsahariana,43.8
BWA,2007,3.127,5529.12574632532,16.976,84.5229568481445,54.17,60.7822308289942,África Subsahariana,47.1
BWA,2008,3.131,5503.07395314313,16.293,81.0781402587891,55.073,61.8321593704079,África Subsahariana,49.0
BWA,2009,3.133,5082.93388332404,16.169,,55.988,62.7501882968523,África Subsahariana,49.3
BWA,2010,3.135,6215.73216077919,17.86,,53.337,63.4945974665277,África Subsahariana,50.5
BWA,2011,3.103,7287.38295334919,18.049,,54.162,64.0187810722889,África Subsahariana,52.0
BWA,2012,3.07,6595.53845015424,17.916,,54.887,64.3993247826904,África Subsahariana,48.8
BWA,2013,3.045,6666.91219583487,18.167,,55.432,64.7579735458393,África Subsahariana,47.6
BWA,2014,3.027,7122.36423421503,18.484,,55.889,65.0965122400825,África Subsahariana,48.4
BWA,2015,3.008,6141.20394726616,18.915,,56.288,65.4103584313295,África Subsahariana,47.2
BWA,2016,2.99,6749.05994339013,19.328,,56.68,65.6949296854899,África Subsahariana,46.7
BWA,2017,2.969,7104.96401088027,19.671,,57.102,65.9456435684731,África Subsahariana,44.3
BWA,2018,2.941,7407.95940141786,19.665,,57.556,66.1579176461888,África Subsahariana,43.2
BWA,2019,2.906,7172.08956480028,20.094,,58.044,66.3271694845464,África Subsahariana,42.3
BWA,2020,2.861,6323.2974967659,21.017,,56.142,66.4488166494554,África Subsahariana,41.5
BWA,2021,2.827,7807.88794570471,23.106,74.0652465820312,58.943,66.5182767068255,África Subsahariana,40.3
BWA,2022,2.785,8328.7090572666,23.615,,59.93,66.5889787170477,África Subsahariana,39.2
BWA,2023,2.732,7826.35376483298,23.381,,63.426,67.0212655349864,África Subsahariana,38.2
CAF,2000,5.851,239.154133726071,5.722,,65.774,37.7014879765364,África Subsahariana,99.8
CAF,2001,5.807,237.951702544735,5.77,7.64059019088745,65.792,37.7560236207831,África Subsahariana,98.3
CAF,2002,5.785,248.639290978403,5.809,,65.822,37.8169752995511,África Subsahariana,96.5
CAF,2003,5.799,278.403992150941,5.809,,65.863,37.8863171931924,África Subsahariana,94.7
CAF,2004,5.784,303.461321152782,5.729,,65.881,37.9626889392062,África Subsahariana,92.6
CAF,2005,5.812,311.950023138687,5.691,,65.898,38.0448510426866,África Subsahariana,90.5
CAF,2006,5.84,333.942519903031,5.61,,65.883,38.134433681123,África Subsahariana,87.8
CAF,2007,5.867,380.887048839475,5.562,,65.847,38.2343339436079,África Subsahariana,85.6
CAF,2008,5.902,437.24827472489,5.51,,65.824,38.3474489192338,África Subsahariana,83.6
CAF,2009,5.936,456.471673898404,5.575,8.72708988189697,65.871,38.476675697093,África Subsahariana,234.9
CAF,2010,5.963,476.873786950728,5.658,,65.914,38.6244963104203,África Subsahariana,88.1
CAF,2011,6.009,534.057281471636,5.638,11.4032897949219,65.832,38.8030669465007,África Subsahariana,78.1
CAF,2012,6.047,544.395849142785,5.58,10.7241497039795,65.693,39.0301696038517,África Subsahariana,76.5
CAF,2013,6.075,364.36696260838,5.566,,65.549,39.3042963482777,África Subsahariana,81.0
CAF,2014,6.099,409.8504859647,5.633,,65.391,39.6226521868738,África Subsahariana,100.2
CAF,2015,6.126,366.322853938121,5.775,,65.301,39.9824421267351,África Subsahariana,72.4
CAF,2016,6.126,387.176203444318,5.793,11.0433397293091,65.301,40.3808711749566,África Subsahariana,77.0
CAF,2017,6.127,432.324025684263,5.836,12.7931003570557,65.308,40.8151443386334,África Subsahariana,87.4
CAF,2018,6.108,455.243962859534,5.825,,65.313,41.2824666248606,África Subsahariana,74.0
CAF,2019,6.09,449.228467602439,5.916,,65.359,41.7800430407332,África Subsahariana,124.3
CAF,2020,6.059,462.879071294011,6.519,,64.776,42.3050785933463,África Subsahariana,74.5
CAF,2021,6.052,492.263142830507,6.701,,64.799,42.8547782897949,África Subsahariana,93.6
CAF,2022,6.023,467.359825026238,6.287,,65.525,43.2751967457285,África Subsahariana,189.1
CAF,2023,6.012,495.978897288721,6.181,,65.608,43.6983692134165,África Subsahariana,60.4
CAN,2000,1.51,24271.0020563821,6.829,103.028327941895,58.669,78.6292995508947,Otro,5.3
CAN,2001,1.54,23822.096210932,7.219,,58.978,78.8414764949736,Otro,5.3
CAN,2002,1.52,24256.0192337185,7.665,,60.159,79.0990234802234,Otro,5.3
CAN,2003,1.55,28301.8645937428,7.574,,61.174,79.391380674239,Otro,5.3
CAN,2004,1.56,32145.5412620217,7.185,,61.292,79.6923063348315,Otro,5.3
CAN,2005,1.58,36383.6600068095,6.758,99.006706237793,60.992,79.9760615882965,Otro,5.2
CAN,2006,1.63,40504.0370977806,6.484,99.2596435546875,61.268,80.219066099279,Otro,5.2
CAN,2007,1.67,44660.0838892281,6.156,99.9474716186523,61.769,80.4425615136782,Otro,5.1
CAN,2008,1.7,46710.2526864484,6.284,100.854469299316,61.9,80.6628944916604,Otro,5.1
CAN,2009,1.69,40874.8831932903,8.46,101.66227722168,61.889,80.8591838893921,Otro,5.0
CAN,2010,1.65,47560.6666009406,8.178,101.41626739502,61.867,81.0120892252937,Otro,5.0
CAN,2011,1.63,52223.8588398531,7.637,102.087600708008,61.643,81.1031425434213,Otro,4.9
CAN,2012,1.63,52670.3447335415,7.392,111.17195892334,61.73,81.1513483248791,Otro,4.8
CAN,2013,1.61,52638.1187235237,7.143,111.877288818359,61.816,81.183439957458,Otro,4.8
CAN,2014,1.61,50960.8431174661,7.023,112.173736572266,61.204,81.211183161556,Otro,4.7
CAN,2015,1.6,43594.1941045394,6.945,112.104141235352,60.969,81.2465670276699,Otro,4.7
CAN,2016,1.59,42314.0615817218,7.038,111.972282409668,60.879,81.3023011093703,Otro,4.6
CAN,2017,1.55,45129.628116623,6.426,112.20565032959,61.072,81.4018945832226,Otro,4.6
CAN,2018,1.51,46539.1761570405,5.837,112.037117004395,60.965,81.5500341646653,Otro,4.5
CAN,2019,1.47,46352.8693445211,5.69,111.364883422852,61.253,81.7363672047941,Otro,4.5
CAN,2020,1.41,43537.839298904,9.657,110.553207397461,59.379,81.9509888710566,Otro,4.5
CAN,2021,1.44,52886.6616372703,7.527,109.483619689941,60.634,82.1779279079275,Otro,4.5
CAN,2022,1.33,56256.8007264015,5.279,108.366371154785,61.049,82.3500897353968,Otro,4.5
CAN,2023,1.26,54220.3285039875,5.415,104.423652648926,61.134,82.5250564408346,Otro,4.4
CEB,2000,1.31777162376956,3959.62494896645,12.1493697321005,92.1599731445312,47.3261830445695,61.4406529042584,Otro,10.4450429723932
CEB,2001,1.27547143482851,4360.9626352209,13.4981128132324,93.6195373535156,47.7897673296719,61.5302776725809,Otro,9.89092842387875
CEB,2002,1.2533647469042,4941.34251407648,13.9609765303477,95.179328918457,47.4128755551488,61.5839935887768,Otro,9.54450466191147
CEB,2003,1.25106592539215,5948.84961048536,13.2764246828022,96.3957214355469,47.2528337103187,61.5712683744702,Otro,9.29943226911662
CEB,2004,1.2764470903797,7180.27037029658,12.8914606604503,93.8796615600586,47.0853046487366,61.5745184206623,Otro,8.93260308975103
CEB,2005,1.31266924216896,8352.50713208298,12.0311529429654,94.5416717529297,46.9349385698044,61.6684376748335,Otro,8.47291667661146
CEB,2006,1.34198925571287,9466.68526162196,10.1249144944981,95.7903518676758,46.8672172327802,61.7598296238782,Otro,7.94058665521986
CEB,2007,1.38121771530771,11997.2743828359,7.80912922603523,95.3202819824219,46.8542909880362,61.7629328161568,Otro,7.37750084724805
CEB,2008,1.46350338600242,14573.6892707791,6.60116715977237,97.6833877563477,47.215927868191,61.8748408884735,Otro,6.9443614483283
CEB,2009,1.48761303763204,12302.0391574104,8.51650875155537,99.450798034668,46.6236440418309,61.9070756085004,Otro,6.56295924485279
CEB,2010,1.46183448121757,12635.7541209869,9.92718738959061,99.8252182006836,47.6166043061157,61.9831332825539,Otro,6.17030539617401
CEB,2011,1.3933610504725,13997.3000771488,9.80960842319458,99.7757720947266,47.5482078829092,62.0062995511589,Otro,5.86633121200653
CEB,2012,1.41601351724117,13104.066588243,10.014837051229,98.8466262817383,47.9025923517534,61.9739324654094,Otro,5.61777538519931
CEB,2013,1.39147069378032,13712.6744030811,10.076189699493,103.632446289062,47.9920727798298,61.9617031095155,Otro,5.33024701256361
CEB,2014,1.44674357225339,14208.4090786575,8.87370489824698,102.559707641602,48.4112566649286,61.9632949711014,Otro,5.08377115646495
CEB,2015,1.46689050277441,12596.8862547468,7.81260796234007,101.608428955078,48.7086259720424,61.9708877552037,Otro,4.8691632333314
CEB,2016,1.52845198024661,12874.699956166,6.47626986745334,100.713256835938,48.771404289335,61.902526100399,Otro,4.65300774010683
CEB,2017,1.589114330923,14339.8243059389,5.2771900084377,100.939628601074,49.2838846147927,61.871575661727,Otro,4.43311578591842
CEB,2018,1.5818965388923,16227.2484719489,4.29483445753775,100.836486816406,49.3521319289648,61.8111043373164,Otro,4.2370588675825
CEB,2019,1.57825452419045,16534.9264870407,3.76072643211224,100.356903076172,49.300550105945,61.7449526458334,Otro,4.05746028397598
CEB,2020,1.56743022245618,16581.3526115028,4.3496421220328,102.413429260254,48.9935911493099,61.6318247679717,Otro,3.9944836328859
CEB,2021,1.56807253752419,19223.9274030651,4.44508031221282,101.258842468262,49.8629579860181,61.5491099540844,Otro,3.92952886675911
CEB,2022,1.49394411075471,19530.1553232172,3.96540582731722,99.9802322387695,50.6275960473224,61.5935240282645,Otro,3.92088972010921
CEB,2023,1.40721045615752,22690.3736174216,4.01230416616797,99.3405303955078,50.8777791701492,61.69707902806,Otro,3.91337411673734
CHE,2000,1.5,38865.021939688,2.658,91.4543914794922,57.595,73.302430524727,Europa,4.7
CHE,2001,1.38,39638.7911061864,2.49,92.095100402832,58.797,73.3762992611964,Europa,4.6
CHE,2002,1.39,42458.7384679187,2.924,90.531982421875,59.358,73.4195324136588,Europa,4.5
CHE,2003,1.39,49335.7456291067,4.117,90.4961929321289,59.497,73.4518762174754,Europa,4.5
CHE,2004,1.42,54659.4571488233,4.316,90.2133483886719,59.132,73.4761317507392,Europa,4.4
CHE,2005,1.42,56242.8933645639,4.437,91.0430221557617,59.35,73.4951000915434,Europa,4.3
CHE,2006,1.44,59011.0324592016,3.995,91.4252090454102,59.755,73.5115823179813,Europa,4.2
CHE,2007,1.46,64989.1553256031,3.641,92.7012786865234,59.956,73.5283795081459,Europa,4.1
CHE,2008,1.48,74175.1927898555,3.35,93.4715118408203,61.329,73.5482927401305,Europa,4.0
CHE,2009,1.5,71568.3123885672,4.109,94.0488586425781,61.646,73.5741230920283,Europa,4.0
CHE,2010,1.52,76531.3729407691,4.808,95.2613372802734,60.021,73.6086716419323,Europa,3.9
CHE,2011,1.52,90476.7589651577,4.409,95.6100234985352,60.613,73.65058748615,Europa,3.9
CHE,2012,1.52,85836.2076767359,4.491,96.7207107543945,60.903,73.7522629583622,Europa,3.8
CHE,2013,1.52,87304.3305813557,4.747,99.7940216064453,61.21,74.1121384785551,Europa,3.8
CHE,2014,1.54,88724.9909402638,4.826,,61.988,74.7402679059582,Europa,3.8
CHE,2015,1.54,83806.4476003837,4.801,102.201698303223,62.36,75.6044960143169,Europa,3.7
CHE,2016,1.54,82153.0745447889,4.918,102.22403717041,62.934,76.6726675773771,Europa,3.7
CHE,2017,1.52,82254.3769269767,4.797,102.139213562012,62.705,77.9126273688843,Europa,3.6
CHE,2018,1.52,85217.3691512274,4.713,102.257682800293,63.007,79.2922201625844,Europa,3.6
CHE,2019,1.48,84121.9310304414,4.394,101.935157775879,63.079,80.7792907322229,Europa,3.5
CHE,2020,1.46,85897.7843338323,4.817,102.080001831055,62.636,82.3416838515457,Europa,3.5
CHE,2021,1.52,93664.7736696111,5.013,101.687019348145,62.631,84.2006477608879,Europa,3.5
CHE,2022,1.39,94394.5106803525,4.122,101.519386291504,61.931,84.9206266284521,Europa,3.5
CHE,2023,1.33,100623.549627296,4.043,101.31884765625,62.375,85.1854212679815,Europa,3.5
CHI,2000,1.49,43479.1940767689,5.351,,49.345,30.4565425668312,Otro,
CHI,2001,1.48,41873.7406146127,5.041,,49.633,30.4917013606365,Otro,
CHI,2002,1.47,44459.7318188977,5.313,,50.236,30.5750453017198,Otro,
CHI,2003,1.51,48570.7796632166,5.644,,50.559,30.7147995585339,Otro,
CHI,2004,1.5,56259.5344226334,5.848,,50.691,30.8959988423466,Otro,
CHI,2005,1.46,57647.1188908006,5.833,,51.137,31.106756489445,Otro,
CHI,2006,1.47,62745.1006593557,5.571,,51.326,31.3350770753618,Otro,
CHI,2007,1.53,74139.97799443,5.23,,51.595,31.5692415250024,Otro,
CHI,2008,1.56,,5.295,,51.712,31.79721921014,Otro,
CHI,2009,1.57,57778.5407063052,6.674,,51.838,32.0070188116634,Otro,
CHI,2010,1.58,56123.4597963451,7.024,,52.783,32.1868229080383,Otro,
CHI,2011,1.59,60415.2632075658,7.244,,51.719,32.326335016388,Otro,
CHI,2012,1.58,58809.5698945413,8.028,,51.902,32.4414334604748,Otro,
CHI,2013,1.56,59308.4666588674,8.572,,52.312,32.5432251775809,Otro,
CHI,2014,1.54,64697.5485024325,8.319,,51.111,32.6275595274837,Otro,
CHI,2015,1.5,61847.8212238857,7.928,,51.239,32.6907784276403,Otro,
CHI,2016,1.46,55947.579811974,7.469,,51.517,32.7426259745361,Otro,
CHI,2017,1.41,55806.3554257428,6.881,,51.412,32.7853219355631,Otro,
CHI,2018,1.37,60784.8125397162,6.344,,51.305,32.8125991997971,Otro,
CHI,2019,1.35,60564.6293993681,6.185,,51.31,32.8235411026876,Otro,
CHI,2020,1.33,56785.9402005039,6.633,,50.528,32.8247184979451,Otro,
CHI,2021,1.36,66915.3963925722,6.643,,50.885,32.8148141071941,Otro,
CHI,2022,1.37,67627.1417347907,5.923,,50.891,32.7920439098264,Otro,
CHI,2023,1.37,74585.5224096294,5.928,,50.001,32.7554337975051,Otro,
CHL,2000,2.046,5052.99245766325,10.491,87.8805084228516,37.7,86.2710912457813,América Latina,9.2
CHL,2001,2.007,4563.5952986689,10.39,,36.726,86.4906345913002,América Latina,8.7
CHL,2002,1.934,4430.84741157984,10.168,90.2218780517578,36.448,86.6114115090282,América Latina,8.2
CHL,2003,1.885,4773.40177520754,9.765,91.2260513305664,37.8,86.6792973033246,América Latina,8.0
CHL,2004,1.844,6120.59152055344,10.162,91.6760330200195,39.211,86.7336754490112,América Latina,7.9
CHL,2005,1.825,7480.32330998636,9.34,92.6120986938477,40.131,86.7768244484887,América Latina,7.7
CHL,2006,1.798,9318.65655296121,9.024,92.9499893188477,41.288,86.8125123390851,América Latina,7.6
CHL,2007,1.826,10346.4138184533,8.427,92.7402114868164,42.235,86.8445071581285,América Latina,7.6
CHL,2008,1.85,10683.2188772511,9.285,92.7565612792969,44.182,86.8765769429469,América Latina,7.6
CHL,2009,1.855,10098.8017167286,11.313,91.1818389892578,44.615,86.9124897308683,América Latina,7.6
CHL,2010,1.844,12632.8704724192,8.547,92.4085998535156,46.856,86.9560135592209,América Latina,7.5
CHL,2011,1.823,14487.3927832032,7.492,92.4001922607422,48.913,87.0109164653326,América Latina,7.4
CHL,2012,1.798,15241.9069981119,6.79,91.1228790283203,49.179,87.0824943735696,América Latina,7.2
CHL,2013,1.786,15683.5486369155,6.361,99.6723937988281,49.656,87.1827777654221,América Latina,7.1
CHL,2014,1.774,14529.6767206336,6.761,100.32071685791,50.288,87.3133701497978,América Latina,7.0
CHL,2015,1.737,13433.9202987032,6.605,101.253883361816,50.352,87.4653320342387,América Latina,6.8
CHL,2016,1.686,13649.8520452803,6.926,101.831230163574,50.756,87.6306290578181,América Latina,6.7
CHL,2017,1.563,14879.9086227187,7.257,102.539222717285,51.739,87.8000295757281,América Latina,6.5
CHL,2018,1.543,15659.4808675628,7.623,103.21607208252,52.416,87.9620493753008,América Latina,6.3
CHL,2019,1.43,14495.716721687,7.493,104.032539367676,52.651,88.1273685623538,América Latina,6.0
CHL,2020,1.307,13114.815470545,10.934,103.239501953125,45.442,88.2953490438375,América Latina,5.9
CHL,2021,1.176,16206.8325493421,9.281,106.125999450684,46.579,88.4660511664452,América Latina,5.8
CHL,2022,1.255,15405.6165774073,8.249,105.129852294922,50.025,88.6395352768685,América Latina,5.9
CHL,2023,1.167,17067.0364799154,9.013,104.630210876465,51.963,88.8158617217972,América Latina,6.2
CHN,2000,1.628,969.199513696287,3.26,,67.913,36.4320234662299,Asia Oriental,30.0
CHN,2001,1.563,1065.40597574519,3.8,60.5879211425781,67.502,37.6597442626953,Asia Oriental,27.8
CHN,2002,1.566,1163.55957673426,4.24,,67.088,39.0897827148438,Asia Oriental,25.6
CHN,2003,1.57,1306.97245408557,4.58,62.8477210998535,66.67,40.5302314758301,Asia Oriental,23.5
CHN,2004,1.605,1530.92726215723,4.49,,66.25,41.7600135803223,Asia Oriental,21.3
CHN,2005,1.624,1777.64496828464,4.52,,65.826,42.9899978637695,Asia Oriental,19.4
CHN,2006,1.644,2129.25696999613,4.43,74.5925979614258,65.4,44.3430099487305,Asia Oriental,17.7
CHN,2007,1.666,2734.72709877693,4.35,79.0239715576172,64.972,45.8892440795898,Asia Oriental,16.1
CHN,2008,1.701,3523.44302065213,4.59,84.1128692626953,64.541,46.9895057678223,Asia Oriental,14.8
CHN,2009,1.714,3898.24459158811,4.72,90.3999099731445,64.108,48.3417053222656,Asia Oriental,13.6
CHN,2010,1.687,4629.24551710077,4.53,91.5306159985424,63.672,49.2340270628041,Asia Oriental,12.5
CHN,2011,1.668,5703.76027973346,4.55,93.0778922934558,63.662,51.8300285339355,Asia Oriental,11.5
CHN,2012,1.798,6405.0574241349,4.58,93.6776786470658,63.333,53.1003112792969,Asia Oriental,10.5
CHN,2013,1.714,7147.03518622344,4.6,,63.023,54.4900016784668,Asia Oriental,9.7
CHN,2014,1.769,7781.06597484974,4.63,,62.826,55.7502555847168,Asia Oriental,8.9
CHN,2015,1.67,8175.33285077393,4.65,,62.605,57.3297843933105,Asia Oriental,8.2
CHN,2016,1.772,8254.86859320357,4.56,,62.326,58.8399238586426,Asia Oriental,7.6
CHN,2017,1.795,8979.67652709856,4.47,,61.957,60.2402687072754,Asia Oriental,7.0
CHN,2018,1.539,10085.6638148819,4.31,,61.585,61.5001983642578,Asia Oriental,6.4
CHN,2019,1.496,10342.9009524335,4.56,,61.305,62.7099151611328,Asia Oriental,6.0
CHN,2020,1.236,10627.4637989619,5.0,,59.711,63.5234230266258,Asia Oriental,5.5
CHN,2021,1.117,12887.4357242941,4.55,,61.182,64.721076965332,Asia Oriental,5.1
CHN,2022,1.034,12970.6056414327,4.98,,60.097,65.2176361083984,Asia Oriental,4.8
CHN,2023,0.999,12951.1782397043,4.67,,60.216,65.5301448035523,Asia Oriental,4.5
CIV,2000,5.773,936.636541348798,4.835,,50.363,43.0840065011913,África Subsahariana,91.4
CIV,2001,5.704,924.727294962066,5.195,,51.366,43.4670149035012,África Subsahariana,89.4
CIV,2002,5.641,967.815864415991,5.508,,52.371,43.859032147728,África Subsahariana,87.3
CIV,2003,5.572,1111.17135087887,5.847,,53.377,44.2593744150531,África Subsahariana,85.1
CIV,2004,5.527,1199.82524528546,5.915,,54.385,44.667357886658,África Subsahariana,82.8
CIV,2005,5.499,1197.74616979415,6.023,,55.396,45.082298743724,África Subsahariana,80.2
CIV,2006,5.448,1230.43056838584,6.017,,56.408,45.5035131674326,África Subsahariana,78.1
CIV,2007,5.403,1367.53817722326,6.284,,57.421,45.930317338965,África Subsahariana,75.6
CIV,2008,5.357,1583.97066701372,6.382,,58.42,46.3620274395029,África Subsahariana,73.0
CIV,2009,5.332,1540.45393569596,6.573,,59.41,46.7979596502274,África Subsahariana,70.9
CIV,2010,5.292,1553.54887048143,6.607,,60.409,47.2374301523201,África Subsahariana,68.8
CIV,2011,5.244,1596.62826565998,7.144,,61.415,47.6797551269623,África Subsahariana,67.0
CIV,2012,5.19,1546.9460184731,7.223,,62.427,48.1242507553354,África Subsahariana,64.9
CIV,2013,5.135,1786.15862031324,4.255,,61.354,48.5702332186208,África Subsahariana,62.8
CIV,2014,5.071,1991.36539423404,3.274,34.3625665088411,60.285,49.0173144557368,África Subsahariana,60.8
CIV,2015,4.97,1814.71855088017,2.573,37.982068610823,59.228,49.4694894689553,África Subsahariana,59.0
CIV,2016,4.873,1862.59597081287,1.896,40.5872787120579,58.173,49.929991034032,África Subsahariana,57.4
CIV,2017,4.757,1964.29930338343,3.272,43.9337901584799,57.507,50.3977309654344,África Subsahariana,55.8
CIV,2018,4.596,2130.86619381144,2.852,46.3947128556196,56.841,50.8718477756395,África Subsahariana,54.1
CIV,2019,4.523,2141.76836170115,2.401,49.4831223999723,56.176,51.3514799771241,África Subsahariana,52.3
CIV,2020,4.461,2179.72934832935,2.588,51.9265625097734,56.484,51.8357660823651,África Subsahariana,50.9
CIV,2021,4.411,2455.98127641148,2.623,54.4109890656109,57.846,52.3183461956059,África Subsahariana,49.2
CIV,2022,4.349,2333.37128301259,2.31,52.166846663702,59.059,52.8492549676673,África Subsahariana,47.9
CIV,2023,4.283,2591.9659048119,2.263,63.094766197367,59.258,53.4075201638704,África Subsahariana,46.6
CMR,2000,5.514,708.565731625965,7.533,,77.861,46.2449829402599,África Subsahariana,82.8
CMR,2001,5.441,715.470296470585,7.46,29.9767608642578,77.905,46.7627509050978,África Subsahariana,80.9
CMR,2002,5.435,789.623811072554,6.711,22.2719993591309,77.954,47.2589242513436,África Subsahariana,78.8
CMR,2003,5.432,988.241276791846,5.908,28.0853691101074,77.998,47.7325523560061,África Subsahariana,76.9
CMR,2004,5.436,1133.39326749673,5.087,24.1630897521973,78.031,48.1826845960942,África Subsahariana,74.9
CMR,2005,5.421,1142.62466252106,4.4,24.6076393127441,78.055,48.5837852394685,África Subsahariana,73.3
CMR,2006,5.369,1191.45458990968,3.729,21.4851398468018,78.075,49.2044173412861,África Subsahariana,71.3
CMR,2007,5.343,1325.67248215933,3.063,29.0990791320801,78.096,49.7027028593758,África Subsahariana,69.7
CMR,2008,5.294,1492.14269801453,3.386,33.4918212890625,75.727,50.0858325268669,África Subsahariana,67.9
CMR,2009,5.236,1461.38999232337,3.743,37.8445510864258,73.187,50.4714131335678,África Subsahariana,66.3
CMR,2010,5.154,1398.58702025047,4.11,,70.481,50.8505075371362,África Subsahariana,63.9
CMR,2011,5.052,1513.96056994878,3.988,45.500515576506,69.623,51.2229843034125,África Subsahariana,62.0
CMR,2012,4.982,1449.09874362279,3.836,48.7718363160742,68.757,51.5887119982861,África Subsahariana,59.8
CMR,2013,4.905,1575.92882118897,3.686,50.4201711277728,67.885,51.9475591877024,África Subsahariana,57.4
CMR,2014,4.844,1649.4433905949,3.534,54.1409312621764,67.006,52.2993944376709,África Subsahariana,55.4
CMR,2015,4.841,1415.00009710569,3.518,55.5473133749889,65.628,52.6440863142742,África Subsahariana,53.2
CMR,2016,4.842,1441.7201725688,3.529,56.4790090222202,64.23,52.9815033836792,África Subsahariana,51.6
CMR,2017,4.804,1496.08951771242,3.573,,62.821,53.3115142121504,África Subsahariana,49.7
CMR,2018,4.74,1610.69641591017,3.608,,61.419,53.6339873660653,África Subsahariana,48.1
CMR,2019,4.651,1555.22660476477,3.632,,60.035,53.9487914119331,África Subsahariana,46.8
CMR,2020,4.557,1555.60370660749,3.881,,58.059,54.2557949164174,África Subsahariana,45.3
CMR,2021,4.468,1672.32657340872,3.976,42.6115884063623,57.093,54.5548664463635,África Subsahariana,43.8
CMR,2022,4.397,1604.87726954895,3.646,43.2072311629303,57.098,54.8458745688318,África Subsahariana,42.5
CMR,2023,4.322,1720.47510154506,3.607,42.4944197803389,57.095,55.1286878511388,África Subsahariana,41.2
COD,2000,6.702,377.925421481395,3.245,,71.353,34.9008752617485,África Subsahariana,91.2
COD,2001,6.663,142.678142604412,3.251,,71.34,35.4153526820763,África Subsahariana,89.0
